InvoiceNo,InvoiceDate,CustomerID,Country,GrossSale
574363,2011-11-04 10:57:00,18102,United Kingdom,5028.76
574368,2011-11-04 10:59:00,13004,United Kingdom,384.93
574383,2011-11-04 11:03:00,18102,United Kingdom,80.60000000000001
574387,2011-11-04 11:04:00,12944,United Kingdom,317.56
574393,2011-11-04 11:06:00,13313,United Kingdom,324.3
574442,2011-11-04 11:40:00,12704,Finland,561.28
574444,2011-11-04 11:41:00,18122,United Kingdom,198.47
574445,2011-11-04 11:41:00,15722,United Kingdom,713.7600000000001
574446,2011-11-04 11:43:00,15722,United Kingdom,84.0
574466,2011-11-04 11:53:00,18172,United Kingdom,335.72
574467,2011-11-04 11:53:00,18172,United Kingdom,41.6
574468,2011-11-04 11:54:00,18172,United Kingdom,47.6
574469,2011-11-04 11:55:00,12431,Australia,601.44
574470,2011-11-04 11:56:00,12748,United Kingdom,71.7
574471,2011-11-04 11:59:00,17677,United Kingdom,419.12
574474,2011-11-04 12:05:00,17979,United Kingdom,253.17
574475,2011-11-04 12:18:00,14132,United Kingdom,308.15999999999997
574476,2011-11-04 12:20:00,17203,United Kingdom,215.23
574477,2011-11-04 12:21:00,15453,United Kingdom,350.43
574478,2011-11-04 12:27:00,17203,United Kingdom,319.68
574479,2011-11-04 12:39:00,18035,United Kingdom,239.56
574480,2011-11-04 12:42:00,15010,United Kingdom,308.94
574481,2011-11-04 12:45:00,18022,United Kingdom,668.11
574482,2011-11-04 12:47:00,17193,United Kingdom,16.54
574484,2011-11-04 12:50:00,14388,United Kingdom,463.09000000000003
574485,2011-11-04 12:56:00,13798,United Kingdom,570.9200000000001
574490,2011-11-04 13:04:00,17690,United Kingdom,269.1
574491,2011-11-04 13:05:00,16318,United Kingdom,328.15
574501,2011-11-04 13:15:00,12577,France,327.89
574502,2011-11-04 13:16:00,17274,United Kingdom,111.97999999999999
574506,2011-11-04 13:24:00,12577,France,134.02
574509,2011-11-04 13:25:00,16012,United Kingdom,283.17
574511,2011-11-04 13:26:00,15597,United Kingdom,324.57
574513,2011-11-04 13:31:00,15291,United Kingdom,461.15999999999997
574514,2011-11-04 13:34:00,15311,United Kingdom,627.0
574521,2011-11-04 13:44:00,15358,United Kingdom,379.7
574523,2011-11-04 13:51:00,18167,United Kingdom,390.6
574528,2011-11-04 14:03:00,16782,United Kingdom,155.25
574529,2011-11-04 14:06:00,17233,United Kingdom,190.88
574530,2011-11-04 14:07:00,16887,United Kingdom,194.88
574531,2011-11-04 14:11:00,12748,United Kingdom,37.29
574532,2011-11-04 14:19:00,15676,United Kingdom,2370.04
574533,2011-11-04 14:24:00,12928,United Kingdom,592.5600000000001
574534,2011-11-04 14:26:00,15061,United Kingdom,2118.12
574535,2011-11-04 14:31:00,16555,United Kingdom,133.91
574536,2011-11-04 14:35:00,15707,United Kingdom,307.95
574537,2011-11-04 14:37:00,13938,United Kingdom,71.66
574544,2011-11-04 14:49:00,17084,United Kingdom,2044.1
574545,2011-11-04 14:54:00,17084,United Kingdom,905.65
574546,2011-11-04 14:59:00,13651,United Kingdom,15.0
574547,2011-11-04 15:08:00,17841,United Kingdom,502.23
574549,2011-11-04 15:14:00,17841,United Kingdom,1.45
574550,2011-11-04 15:18:00,12484,Spain,738.57
574555,2011-11-04 15:29:00,16426,United Kingdom,221.63
574557,2011-11-04 15:35:00,17652,United Kingdom,165.32000000000002
574559,2011-11-04 15:50:00,14056,United Kingdom,473.72
574560,2011-11-04 15:51:00,17703,United Kingdom,307.78
574573,2011-11-04 16:35:00,14592,United Kingdom,161.29
574575,2011-11-04 17:03:00,14971,United Kingdom,491.51
574576,2011-11-04 17:07:00,14971,United Kingdom,8.7
574585,2011-11-06 09:34:00,17133,United Kingdom,399.6
574586,2011-11-06 10:15:00,14882,United Kingdom,247.9
574587,2011-11-06 10:29:00,14936,Channel Islands,1228.24
574588,2011-11-06 10:30:00,14936,Channel Islands,74.9
574589,2011-11-06 10:33:00,15017,United Kingdom,125.58
574590,2011-11-06 10:44:00,18077,United Kingdom,335.86
574591,2011-11-06 10:47:00,15745,United Kingdom,309.53000000000003
574592,2011-11-06 10:49:00,14820,United Kingdom,139.1
574619,2011-11-06 11:18:00,15952,United Kingdom,225.17000000000002
574624,2011-11-06 11:20:00,17769,United Kingdom,568.44
574629,2011-11-06 11:21:00,16326,United Kingdom,218.98
574631,2011-11-06 11:22:00,12882,United Kingdom,471.84000000000003
574643,2011-11-06 11:25:00,17387,United Kingdom,346.44
574653,2011-11-06 11:30:00,12619,Germany,482.16
574654,2011-11-06 11:32:00,15571,United Kingdom,196.43
574655,2011-11-06 11:35:00,16466,United Kingdom,241.86
574656,2011-11-06 11:36:00,16434,United Kingdom,233.79999999999998
574657,2011-11-06 11:43:00,13772,United Kingdom,445.91
574659,2011-11-06 11:44:00,16942,United Kingdom,209.74
574660,2011-11-06 11:55:00,15407,United Kingdom,315.71
574661,2011-11-06 11:56:00,13447,United Kingdom,430.3
574662,2011-11-06 12:01:00,16676,United Kingdom,493.62
574663,2011-11-06 12:04:00,13527,United Kingdom,426.37
574664,2011-11-06 12:07:00,14482,United Kingdom,349.7
574665,2011-11-06 12:09:00,16168,United Kingdom,156.54
574666,2011-11-06 12:10:00,16168,United Kingdom,257.76
574667,2011-11-06 12:12:00,15514,United Kingdom,555.39
574668,2011-11-06 12:12:00,15514,United Kingdom,29.700000000000003
574669,2011-11-06 12:16:00,13727,United Kingdom,223.08
574670,2011-11-06 12:20:00,12838,United Kingdom,292.34000000000003
574671,2011-11-06 12:23:00,16744,United Kingdom,113.03
574672,2011-11-06 12:25:00,13532,United Kingdom,210.31
574673,2011-11-06 12:26:00,15555,United Kingdom,420.42
574674,2011-11-06 12:30:00,14404,United Kingdom,126.79999999999998
574675,2011-11-06 12:31:00,17289,United Kingdom,438.17
574676,2011-11-06 12:32:00,16243,United Kingdom,194.15
574677,2011-11-06 12:32:00,16445,United Kingdom,230.51
574678,2011-11-06 12:36:00,13365,United Kingdom,1524.77
574679,2011-11-06 12:38:00,12645,Germany,464.32
574680,2011-11-06 12:40:00,15078,United Kingdom,553.1
574681,2011-11-06 12:41:00,15156,United Kingdom,317.8
574682,2011-11-06 12:44:00,14963,United Kingdom,310.39
574683,2011-11-06 12:50:00,16372,United Kingdom,344.13
574684,2011-11-06 12:56:00,17581,United Kingdom,1349.69
574685,2011-11-06 12:59:00,17581,United Kingdom,174.9
574686,2011-11-06 13:00:00,17608,United Kingdom,187.62
574687,2011-11-06 13:02:00,17581,United Kingdom,157.7
574688,2011-11-06 13:06:00,17608,United Kingdom,5.8
574689,2011-11-06 13:08:00,16372,United Kingdom,23.799999999999997
574690,2011-11-06 13:11:00,12638,Sweden,671.69
574691,2011-11-06 13:17:00,14174,United Kingdom,134.46
574692,2011-11-06 13:28:00,16771,United Kingdom,144.3
574693,2011-11-06 13:32:00,14553,United Kingdom,211.07
574694,2011-11-06 13:36:00,12381,Norway,419.06
574695,2011-11-06 13:37:00,17114,United Kingdom,114.14
574696,2011-11-06 13:40:00,13634,United Kingdom,202.88
574697,2011-11-06 13:42:00,16488,United Kingdom,144.23000000000002
574698,2011-11-06 13:48:00,14039,United Kingdom,152.2
574699,2011-11-06 13:53:00,13040,United Kingdom,303.25
574700,2011-11-06 13:53:00,16033,United Kingdom,1193.34
574701,2011-11-06 13:54:00,15426,United Kingdom,293.86
574702,2011-11-06 13:54:00,15839,United Kingdom,258.13
574703,2011-11-06 13:59:00,15426,United Kingdom,44.39
574704,2011-11-06 14:02:00,15696,United Kingdom,719.61
574705,2011-11-06 14:06:00,14553,United Kingdom,194.4
574706,2011-11-06 14:06:00,16790,United Kingdom,294.24
574707,2011-11-06 14:08:00,17107,United Kingdom,2227.86
574708,2011-11-06 14:14:00,17107,United Kingdom,70.8
574709,2011-11-06 14:14:00,17768,United Kingdom,1000.0
574710,2011-11-06 14:17:00,15427,United Kingdom,506.51
574711,2011-11-06 14:20:00,14517,United Kingdom,78.0
574713,2011-11-06 14:26:00,12628,Germany,237.57
574714,2011-11-06 14:29:00,15427,United Kingdom,605.6
574715,2011-11-06 14:33:00,14135,United Kingdom,346.35
574716,2011-11-06 14:33:00,14502,United Kingdom,89.27
574717,2011-11-06 14:35:00,18170,United Kingdom,324.8
574718,2011-11-06 14:36:00,15513,United Kingdom,885.8000000000001
574719,2011-11-06 14:38:00,14511,United Kingdom,365.15999999999997
574720,2011-11-06 14:39:00,14547,United Kingdom,478.1
574721,2011-11-06 14:43:00,17920,United Kingdom,324.64
574722,2011-11-06 14:45:00,14502,United Kingdom,386.31
574723,2011-11-06 14:45:00,15150,United Kingdom,102.84
574724,2011-11-06 14:47:00,13759,United Kingdom,99.0
574725,2011-11-06 14:50:00,15883,United Kingdom,143.76
574726,2011-11-06 14:56:00,14664,United Kingdom,389.04
574727,2011-11-06 15:01:00,15526,United Kingdom,128.54
574728,2011-11-06 15:02:00,13719,United Kingdom,330.79
574729,2011-11-06 15:04:00,15526,United Kingdom,19.9
574730,2011-11-06 15:08:00,14824,United Kingdom,55.50000000000001
574731,2011-11-06 15:09:00,17831,United Kingdom,35.400000000000006
574732,2011-11-06 15:11:00,13523,United Kingdom,978.84
574733,2011-11-06 15:17:00,17082,United Kingdom,1366.91
574734,2011-11-06 15:20:00,15025,United Kingdom,377.01
574735,2011-11-06 15:41:00,13155,United Kingdom,89.25999999999999
574736,2011-11-06 15:43:00,17131,United Kingdom,113.39999999999999
574737,2011-11-06 15:53:00,14868,United Kingdom,558.59
574738,2011-11-06 16:01:00,12748,United Kingdom,249.64000000000001
574739,2011-11-06 16:04:00,16357,United Kingdom,400.93
574740,2011-11-06 16:07:00,12357,Switzerland,6207.67
574741,2011-11-06 16:13:00,15993,United Kingdom,439.88
574743,2011-11-06 16:14:00,15351,United Kingdom,253.01999999999998
574744,2011-11-07 07:38:00,16612,United Kingdom,317.36
574745,2011-11-07 08:26:00,14911,EIRE,220.64
574746,2011-11-07 08:30:00,16523,United Kingdom,676.8000000000001
574747,2011-11-07 08:34:00,15618,United Kingdom,357.81
574749,2011-11-07 08:54:00,15150,United Kingdom,550.55
574750,2011-11-07 09:12:00,17164,United Kingdom,381.28000000000003
574751,2011-11-07 09:13:00,17164,United Kingdom,44.85
574752,2011-11-07 09:14:00,17164,United Kingdom,24.96
574754,2011-11-07 09:24:00,17430,United Kingdom,153.16
574755,2011-11-07 09:28:00,13078,United Kingdom,372.24
574756,2011-11-07 09:40:00,13534,United Kingdom,306.2
574777,2011-11-07 10:23:00,17761,United Kingdom,712.78
574824,2011-11-07 10:43:00,13097,United Kingdom,531.14
574826,2011-11-07 10:58:00,15870,United Kingdom,354.09000000000003
574827,2011-11-07 11:09:00,14080,United Kingdom,45.599999999999994
574829,2011-11-07 11:16:00,17389,United Kingdom,403.20000000000005
574830,2011-11-07 11:21:00,16053,United Kingdom,387.76
574831,2011-11-07 11:26:00,15522,United Kingdom,138.94
574832,2011-11-07 11:29:00,17183,United Kingdom,630.0600000000001
574833,2011-11-07 11:29:00,12827,United Kingdom,100.95
574834,2011-11-07 11:30:00,13139,United Kingdom,718.9
574835,2011-11-07 11:31:00,13139,United Kingdom,407.96000000000004
574836,2011-11-07 11:32:00,17623,United Kingdom,527.0500000000001
574837,2011-11-07 11:33:00,15785,United Kingdom,663.14
574838,2011-11-07 11:37:00,12484,Spain,140.0
574839,2011-11-07 11:40:00,15493,United Kingdom,419.9
574840,2011-11-07 11:41:00,12748,United Kingdom,248.59
574841,2011-11-07 11:42:00,14156,EIRE,397.43
574842,2011-11-07 11:55:00,13890,United Kingdom,114.75
574844,2011-11-07 11:57:00,12783,Portugal,222.26000000000002
574846,2011-11-07 11:59:00,14702,United Kingdom,156.96
574852,2011-11-07 12:04:00,15493,United Kingdom,263.15
574860,2011-11-07 12:10:00,17857,United Kingdom,180.0
574861,2011-11-07 12:24:00,17368,United Kingdom,166.92
574862,2011-11-07 12:27:00,12408,Belgium,754.5
574863,2011-11-07 12:29:00,15719,United Kingdom,616.83
574864,2011-11-07 12:29:00,14387,United Kingdom,840.82
574866,2011-11-07 12:34:00,12748,United Kingdom,252.27
574867,2011-11-07 12:39:00,16817,United Kingdom,207.99
574868,2011-11-07 12:41:00,13824,United Kingdom,269.1
574869,2011-11-07 12:44:00,12708,Germany,280.77
574870,2011-11-07 12:52:00,17811,United Kingdom,152.67000000000002
574871,2011-11-07 12:56:00,14527,United Kingdom,148.82
574873,2011-11-07 13:01:00,16362,United Kingdom,215.09
574874,2011-11-07 13:06:00,14911,EIRE,332.36
574877,2011-11-07 13:17:00,16637,United Kingdom,291.54
574878,2011-11-07 13:18:00,14653,United Kingdom,131.79
574879,2011-11-07 13:22:00,13014,United Kingdom,76.5
574880,2011-11-07 13:25:00,18016,United Kingdom,370.25
574881,2011-11-07 13:30:00,12832,United Kingdom,115.23
574882,2011-11-07 13:45:00,13599,United Kingdom,490.79
574883,2011-11-07 13:56:00,14623,United Kingdom,162.34
574884,2011-11-07 13:57:00,15291,United Kingdom,204.0
574885,2011-11-07 14:01:00,12472,Germany,268.08
574887,2011-11-07 14:13:00,13717,United Kingdom,187.48
574888,2011-11-07 14:21:00,16353,United Kingdom,637.5
574889,2011-11-07 14:22:00,16353,United Kingdom,213.45000000000002
574890,2011-11-07 14:23:00,18229,United Kingdom,414.6
574891,2011-11-07 14:28:00,14606,United Kingdom,106.44
574892,2011-11-07 14:40:00,14700,United Kingdom,677.6999999999999
574893,2011-11-07 14:40:00,18036,United Kingdom,151.07999999999998
574895,2011-11-07 14:44:00,16570,United Kingdom,435.82
574896,2011-11-07 14:51:00,17014,United Kingdom,167.01
574898,2011-11-07 15:07:00,16242,United Kingdom,848.22
574899,2011-11-07 15:10:00,14426,United Kingdom,324.7
574901,2011-11-07 15:15:00,17158,United Kingdom,568.42
574903,2011-11-07 15:27:00,17302,United Kingdom,335.47
574907,2011-11-07 15:33:00,17043,United Kingdom,641.36
574908,2011-11-07 15:37:00,16009,United Kingdom,82.75999999999999
574909,2011-11-07 15:40:00,13673,United Kingdom,213.6
574910,2011-11-07 15:44:00,16348,United Kingdom,206.72
574911,2011-11-07 15:49:00,14073,United Kingdom,151.04
574913,2011-11-07 16:00:00,13323,United Kingdom,97.7
574914,2011-11-07 16:16:00,17109,United Kingdom,182.83
574915,2011-11-07 16:17:00,16779,United Kingdom,743.58
574916,2011-11-07 16:19:00,16790,United Kingdom,177.3
574917,2011-11-07 16:30:00,14135,United Kingdom,386.74
574919,2011-11-07 16:33:00,16241,United Kingdom,102.3
574920,2011-11-07 16:34:00,13985,United Kingdom,418.26
574921,2011-11-07 16:36:00,16070,United Kingdom,686.85
574923,2011-11-07 16:40:00,17757,United Kingdom,195.0
574933,2011-11-07 16:49:00,18150,United Kingdom,153.3
574934,2011-11-07 16:50:00,16717,United Kingdom,303.16
574935,2011-11-07 16:54:00,13199,United Kingdom,301.04
574936,2011-11-07 17:06:00,13066,United Kingdom,151.81
574937,2011-11-07 17:08:00,15344,United Kingdom,151.95
574938,2011-11-07 17:15:00,14911,EIRE,206.9
574939,2011-11-07 17:16:00,17109,United Kingdom,19.59
574940,2011-11-07 17:21:00,14929,United Kingdom,223.88
574942,2011-11-07 17:50:00,15330,United Kingdom,394.56
574943,2011-11-08 07:52:00,13026,United Kingdom,170.64
574944,2011-11-08 08:16:00,13710,United Kingdom,180.48
574945,2011-11-08 08:18:00,15434,United Kingdom,303.3
574947,2011-11-08 09:03:00,16422,United Kingdom,750.24
574948,2011-11-08 09:07:00,15805,United Kingdom,192.0
574949,2011-11-08 09:12:00,14360,United Kingdom,210.95
574951,2011-11-08 09:44:00,15763,United Kingdom,564.4300000000001
574952,2011-11-08 09:47:00,13924,United Kingdom,172.33
574953,2011-11-08 09:50:00,16187,United Kingdom,316.36
574956,2011-11-08 09:54:00,16732,United Kingdom,603.75
574958,2011-11-08 10:00:00,14050,United Kingdom,260.38
574959,2011-11-08 10:09:00,17886,United Kingdom,503.35
574960,2011-11-08 10:17:00,17091,United Kingdom,684.96
574961,2011-11-08 10:19:00,12971,United Kingdom,94.74
574962,2011-11-08 10:26:00,15194,United Kingdom,1421.67
574963,2011-11-08 10:27:00,12919,United Kingdom,336.12
574964,2011-11-08 10:29:00,13329,United Kingdom,484.79999999999995
574965,2011-11-08 10:44:00,17964,United Kingdom,209.94
574966,2011-11-08 10:50:00,14901,United Kingdom,132.64000000000001
574994,2011-11-08 11:03:00,17870,United Kingdom,143.11
575003,2011-11-08 11:09:00,15950,United Kingdom,418.29
575007,2011-11-08 11:20:00,14140,United Kingdom,540.99
575017,2011-11-08 11:25:00,17219,United Kingdom,114.23
575027,2011-11-08 11:29:00,13199,United Kingdom,125.92
575034,2011-11-08 11:38:00,15573,United Kingdom,196.75
575036,2011-11-08 11:45:00,15249,United Kingdom,407.55
575037,2011-11-08 11:51:00,16066,United Kingdom,390.85
575038,2011-11-08 11:51:00,18135,United Kingdom,171.84
575039,2011-11-08 11:53:00,15005,United Kingdom,327.22
575040,2011-11-08 11:58:00,13381,United Kingdom,657.08
575041,2011-11-08 12:01:00,17289,United Kingdom,338.88
575043,2011-11-08 12:06:00,13047,United Kingdom,4.95
575045,2011-11-08 12:09:00,14910,United Kingdom,101.64
575046,2011-11-08 12:09:00,15039,United Kingdom,246.20999999999998
575049,2011-11-08 12:13:00,12721,France,614.3199999999999
575050,2011-11-08 12:14:00,16505,United Kingdom,777.6
575051,2011-11-08 12:14:00,15957,United Kingdom,428.89
575053,2011-11-08 12:18:00,16945,United Kingdom,56.6
575054,2011-11-08 12:18:00,16945,United Kingdom,350.64
575059,2011-11-08 12:25:00,14071,United Kingdom,152.53
575060,2011-11-08 12:29:00,13089,United Kingdom,1095.29
575061,2011-11-08 12:29:00,14524,United Kingdom,111.9
575062,2011-11-08 12:30:00,17651,United Kingdom,303.28000000000003
575063,2011-11-08 12:32:00,16764,United Kingdom,355.77
575066,2011-11-08 12:42:00,13668,United Kingdom,150.92
575067,2011-11-08 12:45:00,12583,France,774.45
575068,2011-11-08 12:46:00,14282,United Kingdom,249.7
575069,2011-11-08 12:51:00,17637,United Kingdom,208.11
575070,2011-11-08 12:58:00,17841,United Kingdom,796.64
575071,2011-11-08 13:01:00,12990,United Kingdom,145.6
575072,2011-11-08 13:10:00,14560,United Kingdom,60.599999999999994
575073,2011-11-08 13:10:00,13975,United Kingdom,741.22
575074,2011-11-08 13:11:00,15356,United Kingdom,150.04
575075,2011-11-08 13:19:00,13975,United Kingdom,287.35
575076,2011-11-08 13:20:00,16639,United Kingdom,786.36
575077,2011-11-08 13:22:00,15406,United Kingdom,258.42
575078,2011-11-08 13:25:00,17633,United Kingdom,320.34000000000003
575080,2011-11-08 13:29:00,14676,United Kingdom,377.28
575083,2011-11-08 13:31:00,18123,United Kingdom,323.47999999999996
575085,2011-11-08 13:41:00,12849,United Kingdom,346.39
575086,2011-11-08 13:52:00,16618,United Kingdom,1206.3
575087,2011-11-08 13:57:00,16549,United Kingdom,279.74
575088,2011-11-08 14:00:00,13272,United Kingdom,135.6
575089,2011-11-08 14:02:00,13437,United Kingdom,422.04
575090,2011-11-08 14:04:00,17515,United Kingdom,67.65
575091,2011-11-08 14:05:00,17160,United Kingdom,516.85
575117,2011-11-08 14:22:00,12748,United Kingdom,242.6
575125,2011-11-08 14:26:00,15043,United Kingdom,537.0
575127,2011-11-08 14:26:00,13695,United Kingdom,296.78000000000003
575128,2011-11-08 14:27:00,16837,United Kingdom,521.54
575129,2011-11-08 14:30:00,13110,United Kingdom,241.73000000000002
575131,2011-11-08 14:39:00,15208,United Kingdom,166.7
575132,2011-11-08 14:44:00,18177,United Kingdom,303.6
575133,2011-11-08 14:48:00,14667,United Kingdom,159.38
575134,2011-11-08 14:49:00,14667,United Kingdom,97.7
575135,2011-11-08 14:49:00,13928,United Kingdom,131.22
575136,2011-11-08 14:53:00,15103,United Kingdom,411.68
575137,2011-11-08 15:13:00,13090,United Kingdom,1833.69
575139,2011-11-08 15:26:00,16863,United Kingdom,338.55
575140,2011-11-08 15:35:00,18198,United Kingdom,303.08
575141,2011-11-08 15:35:00,15615,United Kingdom,787.29
575143,2011-11-08 15:37:00,13643,United Kingdom,260.04
575144,2011-11-08 15:38:00,12540,Spain,573.71
575145,2011-11-08 15:40:00,14116,United Kingdom,213.5
575146,2011-11-08 15:45:00,17313,United Kingdom,2328.84
575147,2011-11-08 15:45:00,17937,United Kingdom,326.4
575148,2011-11-08 15:48:00,13867,United Kingdom,422.45000000000005
575149,2011-11-08 15:59:00,16626,United Kingdom,110.5
575151,2011-11-08 16:12:00,12395,Belgium,263.08
575152,2011-11-08 16:12:00,16284,United Kingdom,424.57
575154,2011-11-08 16:15:00,12395,Belgium,243.47
575163,2011-11-08 16:28:00,17961,United Kingdom,9.9
575164,2011-11-08 16:55:00,18216,United Kingdom,481.75
575165,2011-11-08 17:05:00,14342,United Kingdom,91.03999999999999
575166,2011-11-08 17:09:00,17022,United Kingdom,71.0
575167,2011-11-08 17:09:00,15153,United Kingdom,329.25
575168,2011-11-08 17:19:00,15290,United Kingdom,435.28
575169,2011-11-08 17:21:00,14367,United Kingdom,598.46
575170,2011-11-08 17:42:00,17006,United Kingdom,108.85000000000001
575178,2011-11-09 08:11:00,13798,United Kingdom,345.8
575179,2011-11-09 08:11:00,14284,United Kingdom,343.15
575180,2011-11-09 08:14:00,15187,United Kingdom,306.0
575181,2011-11-09 08:21:00,14709,United Kingdom,312.0
575182,2011-11-09 08:24:00,14709,United Kingdom,33.0
575183,2011-11-09 08:36:00,13046,United Kingdom,431.59
575184,2011-11-09 08:41:00,16839,United Kingdom,450.4
575185,2011-11-09 08:50:00,14051,United Kingdom,725.7
575186,2011-11-09 09:01:00,17611,United Kingdom,242.45
575187,2011-11-09 09:06:00,16759,United Kingdom,107.95
575188,2011-11-09 09:07:00,16759,United Kingdom,310.9
575189,2011-11-09 09:13:00,13029,United Kingdom,474.29999999999995
575190,2011-11-09 09:21:00,15189,United Kingdom,742.2
575191,2011-11-09 09:22:00,18144,United Kingdom,315.0
575192,2011-11-09 09:32:00,16205,United Kingdom,214.8
575193,2011-11-09 09:34:00,12681,France,718.99
575194,2011-11-09 09:38:00,16767,United Kingdom,359.46
575195,2011-11-09 09:40:00,16767,United Kingdom,271.36
575196,2011-11-09 09:41:00,16767,United Kingdom,83.2
575197,2011-11-09 09:42:00,16767,United Kingdom,41.08
575198,2011-11-09 09:47:00,12921,United Kingdom,71.25
575199,2011-11-09 09:48:00,12921,United Kingdom,725.22
575200,2011-11-09 09:50:00,12921,United Kingdom,12.48
575201,2011-11-09 09:52:00,13629,United Kingdom,821.0
575202,2011-11-09 10:14:00,13018,United Kingdom,359.7
575203,2011-11-09 10:14:00,13018,United Kingdom,42.96
575204,2011-11-09 10:16:00,15027,United Kingdom,99.18
575205,2011-11-09 10:18:00,13147,United Kingdom,237.60000000000002
575206,2011-11-09 10:26:00,14298,United Kingdom,1296.56
575207,2011-11-09 10:27:00,18172,United Kingdom,339.71999999999997
575208,2011-11-09 10:27:00,18172,United Kingdom,15.600000000000001
575209,2011-11-09 10:31:00,14214,United Kingdom,49.800000000000004
575210,2011-11-09 10:32:00,14732,United Kingdom,311.19
575211,2011-11-09 10:39:00,17377,United Kingdom,287.51
575212,2011-11-09 10:41:00,14108,United Kingdom,306.58
575213,2011-11-09 10:47:00,16210,United Kingdom,1809.6000000000001
575214,2011-11-09 10:48:00,16751,United Kingdom,1764.72
575215,2011-11-09 11:04:00,18109,United Kingdom,285.0
575216,2011-11-09 11:04:00,13384,United Kingdom,722.2
575217,2011-11-09 11:10:00,14794,United Kingdom,147.15
575218,2011-11-09 11:16:00,16592,United Kingdom,285.85
575219,2011-11-09 11:17:00,17511,United Kingdom,7059.54
575220,2011-11-09 11:19:00,17511,United Kingdom,2506.0
575221,2011-11-09 11:25:00,12949,United Kingdom,717.8
575222,2011-11-09 11:33:00,16880,United Kingdom,410.06
575255,2011-11-09 11:55:00,15769,United Kingdom,1975.0
575256,2011-11-09 11:58:00,13408,United Kingdom,550.4399999999999
575258,2011-11-09 12:00:00,13623,United Kingdom,195.86
575269,2011-11-09 12:08:00,17865,United Kingdom,1130.74
575291,2011-11-09 12:20:00,16656,United Kingdom,103.67999999999999
575296,2011-11-09 12:25:00,16041,United Kingdom,426.6
575297,2011-11-09 12:26:00,15134,United Kingdom,172.14000000000001
575298,2011-11-09 12:29:00,17841,United Kingdom,438.08
575299,2011-11-09 12:30:00,14691,United Kingdom,345.26
575300,2011-11-09 12:30:00,13804,United Kingdom,304.02
575301,2011-11-09 12:32:00,13804,United Kingdom,48.790000000000006
575302,2011-11-09 12:32:00,17086,United Kingdom,307.96
575303,2011-11-09 12:34:00,12893,United Kingdom,188.14
575304,2011-11-09 12:38:00,17841,United Kingdom,8.9
575305,2011-11-09 12:45:00,14188,United Kingdom,336.40000000000003
575312,2011-11-09 12:49:00,13588,United Kingdom,222.0
575317,2011-11-09 13:12:00,17402,United Kingdom,312.9
575318,2011-11-09 13:17:00,14921,United Kingdom,413.06
575319,2011-11-09 13:26:00,14836,United Kingdom,76.05
575320,2011-11-09 13:30:00,17011,United Kingdom,270.9
575321,2011-11-09 13:34:00,15311,United Kingdom,275.40999999999997
575322,2011-11-09 13:36:00,14543,United Kingdom,312.78000000000003
575323,2011-11-09 13:37:00,15392,United Kingdom,565.66
575324,2011-11-09 13:45:00,14240,United Kingdom,663.49
575325,2011-11-09 13:46:00,17293,United Kingdom,327.3
575326,2011-11-09 13:47:00,12532,France,349.83000000000004
575328,2011-11-09 13:48:00,17857,United Kingdom,2640.0
575329,2011-11-09 13:50:00,17038,United Kingdom,112.4
575330,2011-11-09 13:50:00,15152,United Kingdom,309.08
575331,2011-11-09 13:52:00,13209,United Kingdom,1049.66
575332,2011-11-09 13:53:00,13209,United Kingdom,85.92
575333,2011-11-09 13:54:00,13209,United Kingdom,599.95
575334,2011-11-09 13:54:00,14493,United Kingdom,475.62
575335,2011-11-09 13:56:00,12931,United Kingdom,4961.2
575336,2011-11-09 13:58:00,14968,United Kingdom,147.59
575337,2011-11-09 14:11:00,17867,United Kingdom,224.67000000000002
575338,2011-11-09 14:15:00,17867,United Kingdom,14.95
575339,2011-11-09 14:29:00,15555,United Kingdom,312.12
575340,2011-11-09 14:31:00,15485,United Kingdom,1296.37
575342,2011-11-09 14:44:00,17528,United Kingdom,373.27
575352,2011-11-09 14:56:00,12504,Germany,449.4
575356,2011-11-09 14:58:00,13882,United Kingdom,49.5
575360,2011-11-09 14:59:00,16516,United Kingdom,101.69999999999999
575366,2011-11-09 15:02:00,14621,United Kingdom,482.59000000000003
575367,2011-11-09 15:05:00,15114,United Kingdom,508.28
575368,2011-11-09 15:07:00,14482,United Kingdom,249.72
575369,2011-11-09 15:09:00,16655,United Kingdom,613.6800000000001
575370,2011-11-09 15:11:00,13522,United Kingdom,125.80000000000001
575371,2011-11-09 15:11:00,14132,United Kingdom,305.6
575383,2011-11-09 15:17:00,15986,United Kingdom,168.12
575384,2011-11-09 15:17:00,17690,United Kingdom,504.53000000000003
575387,2011-11-09 15:23:00,13992,United Kingdom,76.8
575388,2011-11-09 15:30:00,12971,United Kingdom,188.04000000000002
575389,2011-11-09 15:31:00,12971,United Kingdom,97.63
575390,2011-11-09 15:31:00,12971,United Kingdom,55.31999999999999
575391,2011-11-09 15:36:00,14354,United Kingdom,87.78
575392,2011-11-09 15:42:00,14234,United Kingdom,209.48
575410,2011-11-09 15:50:00,17705,United Kingdom,413.6
575415,2011-11-09 15:51:00,16168,United Kingdom,207.50000000000003
575418,2011-11-09 15:52:00,16986,United Kingdom,83.2
575433,2011-11-09 15:54:00,16953,United Kingdom,20.8
575475,2011-11-09 16:03:00,17702,United Kingdom,485.6
